Tanggal,Rekening_Asal,Rekening_Tujuan,Jumlah,Jenis_Belanja,Deskripsi,Is_Anomaly
2023-02-12,ACC_KEMENHAN_012_193,ACC_KEMENAG_025_311,18976647929.51,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-08-04,ACC_KEMENKOPUKM_044_465,ACC_BPJS_NA_163,5055405211.44,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-05-28,ACC_KEMENDIKBUD_023_028,ACC_ESDM_020_259,7107205431.2,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-04-18,ACC_KEU_015_442,ACC_KEU_015_442,3128243248.77,Belanja Bantuan Sosial,Transfer bantuan sosial,1
2023-11-14,ACC_KEMENHUB_022_543,ACC_SOS_027_445,12928320059.63,Belanja Subsidi,Subsidi bunga kredit program,0
2023-07-04,ACC_KEMENDAG_090_404,ACC_SOS_027_066,20999584137.69,Belanja Pegawai,Honorarium kegiatan resmi,0
2023-04-11,ACC_BRIN_124_423,ACC_PERT_018_356,10801550048.97,Belanja Lain-lain,Belanja tak terduga,0
2023-02-26,ACC_SOS_027_131,ACC_KEMENPAREKRAF_040_549,1255892044.81,Belanja Lain-lain,Belanja tak terduga,0
2023-08-30,ACC_KEMENPERIN_019_720,ACC_ESDM_020_880,55859097173.39,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-10-06,ACC_KEMENDAGRI_010_363,ACC_KEMENKOPUKM_044_625,46102906097.72,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-10-21,ACC_KEMENLU_011_495,ACC_KEMENKOPUKM_044_815,21122921206.58,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-07-25,ACC_BRIN_124_318,ACC_KEMENHUB_022_073,8346381860.14,Belanja Barang,Pengadaan barang operasional,0
2023-02-13,ACC_KEMENDAGRI_010_928,ACC_BPK_004_356,7218327877.01,Belanja Pembayaran Bunga Utang,Pembayaran imbal hasil obligasi,0
2023-09-18,ACC_ESDM_020_571,ACC_BPK_004_573,11828193772.77,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-05-05,ACC_KOMINFO_059_926,ACC_KEMENLU_011_531,27824506019.84,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-03-07,ACC_KEMENHAN_012_245,ACC_PUPR_033_057,15166249436.22,Belanja Subsidi,Subsidi pangan,0
2023-09-14,ACC_BRIN_124_954,ACC_BPJS_NA_796,13672743959.5,Belanja Subsidi,Subsidi pupuk,0
2023-09-08,ACC_SOS_027_606,ACC_KEMENDIKBUD_023_380,62873064126.14,Belanja Subsidi,Pembayaran subsidi,0
2023-03-30,ACC_BRIN_124_202,ACC_KEMENESDM_020_980,4156845167.99,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-07-16,ACC_KEMENDIKBUD_023_557,ACC_KEMENAG_025_454,23545937015.52,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-10-11,ACC_KEMENHUB_022_386,ACC_KEMENESDM_020_978,6940802554.21,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-12-09,ACC_KEMENDAG_090_903,ACC_KEMENDAGRI_010_445,9749723700.0,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-12-16,ACC_KEMENKOPUKM_044_967,ACC_KOMINFO_059_770,14347029226.42,Belanja Pegawai,Honorarium kegiatan resmi,0
2023-05-05,ACC_KEMENESDM_020_204,ACC_BPS_054_768,11115993898.42,Belanja Pegawai,Pembayaran THR,0
2023-12-27,ACC_BPS_054_778,ACC_KEMENLU_011_116,50004342243.72,Belanja Modal,Pembayaran termin proyek resmi,0
2023-02-20,ACC_KEMENPAREKRAF_040_842,ACC_KEU_015_785,8746332299.72,Belanja Pegawai,Pembayaran THR,0
2023-12-17,ACC_SOS_027_225,ACC_KEMENDAGRI_010_469,22975750101.46,Belanja Barang,Belanja internet dan komunikasi,0
2023-02-17,ACC_KEMENPAREKRAF_040_737,ACC_KEMENPERIN_019_342,4183616095.71,Belanja Lain-lain,Belanja operasi non-rutin,0
2023-07-04,ACC_KEMENDAG_090_592,ACC_KEMENDAG_090_592,17654127910.61,Belanja Barang,Penyewaan jasa kebersihan,1
2023-11-10,ACC_BRIN_124_340,ACC_BPJS_NA_324,30165759769.78,Belanja Bantuan Sosial,Transfer bantuan sosial,0
2023-02-12,ACC_KEMENDIKBUD_023_407,ACC_PUPR_033_158,8251245589.3,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-11-19,ACC_KES_024_952,ACC_KEMENDAG_090_536,17101864636.01,Belanja Barang,Belanja internet dan komunikasi,0
2023-07-23,ACC_PPATK_078_008,ACC_KEMENAG_025_472,13142131954.61,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-04-06,ACC_KEMENESDM_020_674,ACC_KEMENDAGRI_010_803,6729884335.42,Belanja Barang,Pengadaan barang operasional,0
2023-10-27,ACC_KEMENHUB_022_465,ACC_KEU_015_614,8712789306.67,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-11-24,ACC_KEMENDAG_090_110,ACC_KEMENLU_011_710,28193076981.52,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-01-27,ACC_KEMENHAN_012_649,ACC_KEMENHUB_022_164,17644649730.99,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-12-31,ACC_BRIN_124_643,ACC_BPS_054_504,24266153875.9,Belanja Barang,Belanja internet dan komunikasi,1
2023-02-19,ACC_KEMENDIKBUD_023_816,ACC_PERT_018_515,11300789750.96,Belanja Barang,Belanja internet dan komunikasi,0
2023-12-27,ACC_KEMENHAN_012_983,ACC_BRIN_124_874,7807058470.52,Belanja Barang,Pengadaan barang operasional,1
2023-10-01,ACC_KOMINFO_059_155,ACC_SOS_027_651,2846192291.4,Belanja Lain-lain,Belanja operasi non-rutin,0
2023-12-11,ACC_PERT_018_903,ACC_BPK_004_735,15410366146.02,Belanja Barang,Penyewaan jasa kebersihan,0
2023-10-19,ACC_KES_024_452,ACC_BPJS_NA_344,37928009154.36,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-09-10,ACC_KEMENPAREKRAF_040_085,ACC_KOMINFO_059_697,25285435005.83,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-05-15,ACC_PUPR_033_938,ACC_KEMENLU_011_291,13447980867.82,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-10-17,ACC_BPJS_NA_615,ACC_SOS_027_713,34294276931.29,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-01-27,ACC_KEU_015_467,ACC_BPK_004_013,6247458029.67,Belanja Modal,Pembangunan/rehabilitasi gedung,0
2023-08-12,ACC_PERT_018_463,ACC_KEMENLU_011_021,21346356955.34,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-04-16,ACC_KEMENHAN_012_780,ACC_KEMENLU_011_706,17535586267.88,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-08-01,ACC_ESDM_020_663,ACC_KEMENPERIN_019_961,5391463383.47,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-01-22,ACC_KEMENPERIN_019_345,ACC_BRIN_124_577,17569639357.53,Belanja Barang,Penyewaan jasa kebersihan,0
2023-01-21,ACC_BPS_054_745,ACC_BRIN_124_408,25947652272.37,Belanja Subsidi,Subsidi pupuk,0
2023-05-05,ACC_BPJS_NA_152,ACC_KEMENESDM_020_013,11740582936.08,Belanja Barang,Penyewaan jasa kebersihan,0
2023-02-11,ACC_KOMINFO_059_169,ACC_KEMENESDM_020_249,59828335478.64,Belanja Modal,Pembangunan/rehabilitasi gedung,0
2023-06-07,ACC_BPS_054_633,ACC_BPJS_NA_227,4993609876.69,Belanja Barang,Pengadaan barang operasional,0
2023-01-24,ACC_BPS_054_742,ACC_BPS_054_742,3500147139.67,Belanja Pegawai,Honorarium kegiatan resmi,1
2023-10-28,ACC_KOMINFO_059_982,ACC_KEMENPAREKRAF_040_128,15881909489.81,Belanja Pembayaran Bunga Utang,Pembayaran imbal hasil obligasi,0
2023-09-29,ACC_KEMENPERIN_019_484,ACC_KEU_015_005,11367667289.67,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-11-01,ACC_PUPR_033_425,ACC_BPJS_NA_080,13504509565.92,Belanja Pegawai,Pembayaran THR,0
2023-04-17,ACC_ESDM_020_666,ACC_BRIN_124_293,18534431129.52,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-11-13,ACC_KES_024_638,ACC_KEMENESDM_020_812,5296340140.66,Belanja Barang,Pengadaan barang operasional,0
2023-12-31,ACC_SOS_027_690,ACC_PERT_018_344,35347604949.55,Belanja Barang,Belanja pemeliharaan rutin,0
2023-10-22,ACC_KES_024_270,ACC_PERT_018_709,14749754569.08,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-05-23,ACC_KEMENDAGRI_010_760,ACC_PERT_018_868,10504846477.35,Belanja Pegawai,Honorarium kegiatan resmi,0
2023-12-31,ACC_BRIN_124_850,ACC_BPJS_NA_394,9182285972.1,Belanja Barang,Belanja pemeliharaan rutin,0
2023-08-29,ACC_KEMENDAG_090_058,ACC_KEMENHUB_022_126,26429965747.02,Belanja Barang,Penyewaan jasa kebersihan,0
2023-08-11,ACC_KEMENDAG_090_814,ACC_KEMENAG_025_875,17376571067.8,Belanja Barang,Penyewaan jasa kebersihan,0
2023-09-30,ACC_SOS_027_323,ACC_KEMENLU_011_573,24954189271.99,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-11-08,ACC_KES_024_005,ACC_KEMENHUB_022_357,24533573767.76,Belanja Pegawai,Pembayaran THR,0
2023-06-11,ACC_KOMINFO_059_573,ACC_ESDM_020_471,33603081066.74,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-08-27,ACC_KEMENPAREKRAF_040_540,ACC_SOS_027_198,13857892481.23,Belanja Pegawai,Gaji pegawai bulan berjalan,0
2023-01-30,ACC_BPK_004_666,ACC_PUPR_033_209,12700317416.91,Belanja Pegawai,Pembayaran THR,0
2023-11-04,ACC_PERT_018_575,ACC_KES_024_760,37989338462.46,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-04-03,ACC_BPK_004_107,ACC_BPS_054_877,20966924797.21,Belanja Barang,Belanja internet dan komunikasi,0
2023-07-20,ACC_KEMENHAN_012_708,ACC_KEMENKOPUKM_044_860,5283793312.02,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-09-10,ACC_KEMENKOPUKM_044_750,ACC_KEMENPERIN_019_585,16585077050.3,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-10-18,ACC_BRIN_124_510,ACC_KEMENDIKBUD_023_430,18926929331.57,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-01-26,ACC_KOMINFO_059_810,ACC_PPATK_078_589,43763407126.82,Belanja Modal,Pembangunan/rehabilitasi gedung,0
2023-01-19,ACC_PUPR_033_339,ACC_KEMENAG_025_140,24006719520.5,Belanja Modal,Pembayaran termin proyek resmi,0
2023-11-08,ACC_ESDM_020_530,ACC_KEMENDAGRI_010_369,26232458384.29,Belanja Pembayaran Bunga Utang,Pembayaran imbal hasil obligasi,0
2023-03-08,ACC_PERT_018_767,ACC_KEMENHAN_012_582,26953155716.95,Belanja Bantuan Sosial,Bantuan program keluarga harapan,0
2023-07-22,ACC_KOMINFO_059_639,ACC_KEMENESDM_020_935,6521565272.42,Belanja Pegawai,Gaji pegawai bulan berjalan,0
2023-04-21,ACC_KEMENLU_011_821,ACC_ESDM_020_137,9757231116.0,Belanja Subsidi,Subsidi bunga kredit program,0
2023-11-24,ACC_KEMENDIKBUD_023_189,ACC_KES_024_277,3633068460.11,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-11-27,ACC_PERT_018_722,ACC_KEMENESDM_020_191,45029164226.81,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-08-13,ACC_KEMENDAGRI_010_684,ACC_BRIN_124_323,8279031196.12,Belanja Pegawai,Pembayaran THR,0
2023-04-03,ACC_KEU_015_075,ACC_KEMENKOPUKM_044_756,56608543469.9,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-07-06,ACC_BPK_004_678,ACC_KEMENPERIN_019_627,122620608972.92,Belanja Subsidi,Subsidi pupuk,0
2023-01-13,ACC_KEMENDAG_090_294,ACC_KEMENHUB_022_954,26030224315.79,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-08-24,ACC_ESDM_020_273,ACC_KEMENHUB_022_379,17358675364.57,Belanja Modal,Pembangunan/rehabilitasi gedung,0
2023-07-25,ACC_PUPR_033_933,ACC_SOS_027_854,8757387666.48,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-08-02,ACC_BPS_054_188,ACC_KEMENDIKBUD_023_569,33544308246.13,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-03-26,ACC_KEMENPERIN_019_592,ACC_PPATK_078_841,8519454364.21,Belanja Lain-lain,Belanja tak terduga,0
2023-12-07,ACC_PPATK_078_177,ACC_KEMENDAGRI_010_426,8596204409.89,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-06-28,ACC_PUPR_033_398,ACC_ESDM_020_330,5146447170.02,Belanja Pegawai,Gaji pegawai bulan berjalan,0
2023-09-26,ACC_BRIN_124_763,ACC_BPK_004_785,15669663381.08,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-08-11,ACC_KEMENLU_011_587,ACC_KEU_015_663,15279507883.99,Belanja Subsidi,Subsidi pupuk,0
2023-12-08,ACC_PUPR_033_929,ACC_KEMENLU_011_617,96897722872.96,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-11-30,ACC_SOS_027_604,ACC_BPK_004_011,7356890208.37,Belanja Barang,Pengadaan barang operasional,0
2023-06-13,ACC_KEMENAG_025_638,ACC_KEMENHUB_022_211,10799282996.54,Belanja Subsidi,Pembayaran subsidi,0
2023-08-12,ACC_KEU_015_975,ACC_KEMENESDM_020_057,12161385791.2,Belanja Bantuan Sosial,Bantuan program keluarga harapan,0
2023-05-31,ACC_KEMENAG_025_571,ACC_KEMENESDM_020_837,20698447807.4,Belanja Lain-lain,Belanja operasi non-rutin,0
2023-01-03,ACC_KEMENDAG_090_796,ACC_BRIN_124_257,6279161595.58,Belanja Barang,Belanja internet dan komunikasi,0
2023-04-23,ACC_KEMENLU_011_815,ACC_KEMENKOPUKM_044_805,15279066758.79,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-12-05,ACC_BRIN_124_737,ACC_KEMENPAREKRAF_040_725,19304835363.07,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-05-18,ACC_POLRI_060_355,ACC_KEMENHAN_012_845,4582267693.33,Belanja Pegawai,Pembayaran THR,0
2023-12-07,ACC_KEMENPAREKRAF_040_351,ACC_ESDM_020_846,5940913614.0,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-06-14,ACC_KEMENHUB_022_757,ACC_KEMENHAN_012_596,17015179862.85,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-11-05,ACC_ESDM_020_114,ACC_KEMENDAG_090_746,23384283126.64,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-06-21,ACC_KEMENLU_011_018,ACC_POLRI_060_235,11819658899.15,Belanja Lain-lain,Belanja tak terduga,0
2023-06-04,ACC_KEMENHAN_012_563,ACC_PPATK_078_418,14144596842.46,Belanja Pegawai,Gaji pegawai bulan berjalan,0
2023-11-24,ACC_BPS_054_341,ACC_KEMENDAG_090_622,176130370275.03,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-10-21,ACC_PUPR_033_375,ACC_KEMENKOPUKM_044_534,10550604416.94,Belanja Pegawai,Pembayaran THR,0
2023-12-30,ACC_BPJS_NA_702,ACC_KEMENHUB_022_618,12135261471.04,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,1
2023-02-02,ACC_KEMENLU_011_732,ACC_ESDM_020_501,29060831811.89,Belanja Pembayaran Bunga Utang,Pembayaran imbal hasil obligasi,0
2023-07-12,ACC_KOMINFO_059_873,ACC_KEMENLU_011_180,11237201734.51,Belanja Barang,Belanja pemeliharaan rutin,0
2023-03-02,ACC_BPS_054_464,ACC_KEMENKOPUKM_044_930,3613539729.48,Belanja Pegawai,Pembayaran THR,0
2023-05-28,ACC_KEMENKOPUKM_044_570,ACC_KEMENLU_011_727,34112384157.35,Belanja Subsidi,Subsidi pangan,0
2023-03-28,ACC_KEMENHAN_012_004,ACC_KEMENDAGRI_010_778,9859774852.79,Belanja Bantuan Sosial,Bantuan pangan nontunai,0
2023-02-09,ACC_BRIN_124_639,ACC_KEMENLU_011_695,28204323102.37,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-10-06,ACC_PPATK_078_143,ACC_KEMENDIKBUD_023_115,4901981354.89,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-05-13,ACC_BPK_004_168,ACC_KOMINFO_059_914,16767050434.12,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-12-01,ACC_KEMENAG_025_895,ACC_KOMINFO_059_237,20187354280.8,Belanja Subsidi,Subsidi pupuk,0
2023-07-06,ACC_KEMENHAN_012_533,ACC_KEMENKOPUKM_044_090,17079014806.17,Belanja Barang,Belanja internet dan komunikasi,0
2023-04-26,ACC_BPS_054_394,ACC_KEMENHAN_012_214,11939481593.0,Belanja Pembayaran Bunga Utang,Pembayaran imbal hasil obligasi,0
2023-12-17,ACC_KOMINFO_059_649,ACC_KEMENLU_011_285,51186827616.27,Belanja Subsidi,Subsidi energi,0
2023-05-07,ACC_KEMENPAREKRAF_040_584,ACC_SOS_027_226,43629772952.7,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-10-11,ACC_KEMENDAG_090_412,ACC_KEMENPERIN_019_814,7803834262.85,Belanja Lain-lain,Belanja operasi non-rutin,0
2023-12-29,ACC_PUPR_033_117,ACC_KOMINFO_059_750,27949030567.21,Belanja Subsidi,Subsidi energi,1
2023-07-23,ACC_KEMENDAGRI_010_351,ACC_KEMENHUB_022_319,22935934242.66,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-05-26,ACC_BRIN_124_519,ACC_KEMENLU_011_855,19359955207.12,Belanja Subsidi,Subsidi pupuk,0
2023-10-28,ACC_BPS_054_528,ACC_PERT_018_320,18272620795.52,Belanja Barang,Belanja pemeliharaan rutin,0
2023-07-05,ACC_KEU_015_381,ACC_BPJS_NA_209,7310717755.9,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-03-29,ACC_KEMENLU_011_944,ACC_KEMENAG_025_136,10467640673.02,Belanja Bantuan Sosial,Bansos tunai,0
2023-06-16,ACC_POLRI_060_322,ACC_PPATK_078_691,9123105473.02,Belanja Barang,Belanja internet dan komunikasi,0
2023-10-28,ACC_ESDM_020_512,ACC_KEMENESDM_020_087,14729219506.36,Belanja Pegawai,Pembayaran THR,0
2023-10-05,ACC_KEMENAG_025_916,ACC_KOMINFO_059_353,7254455911.45,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-07-31,ACC_BPS_054_768,ACC_KEMENDAGRI_010_334,13301485470.34,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-03-23,ACC_BPK_004_493,ACC_PPATK_078_983,28452167596.2,Belanja Bantuan Sosial,Bansos tunai,0
2023-12-10,ACC_KEMENPAREKRAF_040_388,ACC_KEMENDAGRI_010_873,2391871888.23,Belanja Subsidi,Subsidi pupuk,0
2023-09-11,ACC_KEMENPERIN_019_711,ACC_KEMENDIKBUD_023_807,40346351740.62,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-10-14,ACC_BRIN_124_945,ACC_SOS_027_397,5120214754.24,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-08-24,ACC_KES_024_320,ACC_KEU_015_373,12314499579.82,Belanja Bantuan Sosial,Transfer bantuan sosial,0
2023-04-24,ACC_PUPR_033_200,ACC_KEMENDAGRI_010_025,23517207265.19,Belanja Barang,Pengadaan barang operasional,0
2023-09-18,ACC_KEMENDAGRI_010_445,ACC_KEMENHAN_012_254,31371400548.61,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-10-21,ACC_PPATK_078_976,ACC_ESDM_020_357,35787783689.79,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-07-24,ACC_KEMENDAG_090_488,ACC_KES_024_779,10417152810.84,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-07-30,ACC_KEMENPERIN_019_855,ACC_KEMENDAGRI_010_031,24917093123.41,Belanja Lain-lain,Belanja operasi non-rutin,0
2023-09-29,ACC_KEMENPAREKRAF_040_813,ACC_KEMENDAGRI_010_034,22821292298.59,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-05-05,ACC_KEMENDAG_090_103,ACC_SOS_027_993,13131458418.96,Belanja Pegawai,Pembayaran gaji ke-13,0
2023-09-03,ACC_PERT_018_852,ACC_ESDM_020_926,9435617616.5,Belanja Pembayaran Bunga Utang,Pembayaran bunga pinjaman luar negeri,0
2023-11-02,ACC_BPS_054_653,ACC_SOS_027_623,5330778000.42,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-08-04,ACC_PERT_018_603,ACC_KEMENHUB_022_914,36789745651.96,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-06-06,ACC_KEMENESDM_020_584,ACC_KEMENPAREKRAF_040_044,511560837559.50055,Belanja Subsidi,Subsidi bunga kredit program,1
2023-03-18,ACC_BPJS_NA_209,ACC_BPK_004_013,16432960926.69,Belanja Modal,Pembayaran termin proyek resmi,0
2023-12-10,ACC_BRIN_124_548,ACC_ESDM_020_025,7667696993.88,Belanja Lain-lain,Belanja operasi non-rutin,0
2023-02-06,ACC_SOS_027_875,ACC_PUPR_033_129,42334524604.03,Belanja Modal,Pengadaan peralatan dan mesin,0
2023-08-06,ACC_KEMENLU_011_847,ACC_KEMENPAREKRAF_040_942,35458143705.23,Belanja Modal,Pengadaan aset TIK,0
2023-12-10,ACC_KEMENPAREKRAF_040_509,ACC_PERT_018_505,40268220956.82,Belanja Barang,Pengadaan barang operasional,0
2023-12-18,ACC_KEMENAG_025_990,ACC_BPJS_NA_191,28864918362.13,Belanja Barang,Penyewaan jasa kebersihan,0
2023-08-05,ACC_KEMENKOPUKM_044_737,ACC_KEMENAG_025_999,6465832008.71,Belanja Modal,Pembangunan infrastruktur jalan,0
2023-04-16,ACC_PERT_018_099,ACC_KEMENKOPUKM_044_680,19297075020.25,Belanja Pegawai,Gaji pegawai bulan berjalan,0
2023-11-23,ACC_KEMENPAREKRAF_040_698,ACC_BRIN_124_350,9483501724.61,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-08-19,ACC_KEMENDAGRI_010_141,ACC_KES_024_618,15843877277.46,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-07-24,ACC_KES_024_869,ACC_PERT_018_409,34921846630.02,Belanja Pegawai,Tunjangan kinerja triwulan,0
2023-06-24,ACC_KEMENPERIN_019_737,ACC_KEMENDAG_090_261,4483459934.73,Belanja Modal,Pengadaan aset TIK,0
2023-11-14,ACC_ESDM_020_385,ACC_SOS_027_586,17221382861.68,Belanja Lain-lain,Belanja tak terduga,0
2023-02-23,ACC_KEMENESDM_020_200,ACC_KEMENDAGRI_010_884,5288315965.54,Belanja Bantuan Sosial,Bantuan pangan nontunai,0
2023-04-27,ACC_BPJS_NA_208,ACC_KES_024_997,11425079012.52,Belanja Subsidi,Subsidi bunga kredit program,0
2023-09-16,ACC_KEMENPERIN_019_380,ACC_KEMENPAREKRAF_040_163,11384736221.11,Belanja Barang,Pengadaan barang operasional,0
2023-01-18,ACC_KEMENPERIN_019_034,ACC_KEMENAG_025_824,13366059382.89,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-06-30,ACC_PERT_018_963,ACC_KEMENHAN_012_347,15276632733.53,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-09-03,ACC_KOMINFO_059_245,ACC_KEMENDIKBUD_023_678,6523275691.57,Belanja Lain-lain,Cadangan risiko fiskal,0
2023-07-30,ACC_KEMENDIKBUD_023_133,ACC_KEU_015_197,33928195377.22,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-07-04,ACC_KEMENDAGRI_010_104,ACC_PERT_018_931,34614027027.56,Belanja Pembayaran Bunga Utang,Belanja lainnya sesuai ketentuan,1
2023-04-29,ACC_KEMENESDM_020_856,ACC_BPK_004_761,3971927884.2,Belanja Subsidi,Subsidi bunga kredit program,0
2023-08-26,ACC_POLRI_060_306,ACC_KEMENKOPUKM_044_717,51232414766.75,Belanja Barang,Belanja pemeliharaan rutin,0
2023-11-10,ACC_KEMENDAGRI_010_513,ACC_PUPR_033_683,11556106363.76,Belanja Pembayaran Bunga Utang,Pembayaran imbal hasil obligasi,0
2023-01-16,ACC_PPATK_078_766,ACC_BRIN_124_343,29775263055.09,Belanja Subsidi,Subsidi pangan,0
2023-01-27,ACC_BRIN_124_959,ACC_KES_024_623,13439060267.24,Belanja Pegawai,Honorarium kegiatan resmi,0
2023-09-24,ACC_KEMENHUB_022_997,ACC_PUPR_033_326,12403562605.15,Belanja Lain-lain,Belanja tak terduga,0
2023-02-17,ACC_KEMENPERIN_019_862,ACC_KEU_015_722,13441083697.27,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-07-01,ACC_KEMENDAG_090_592,ACC_KEMENLU_011_343,9415483831.7,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-08-02,ACC_KEMENPAREKRAF_040_935,ACC_KEMENLU_011_632,10503488485.54,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-02-23,ACC_PUPR_033_145,ACC_BPJS_NA_356,5972229569.34,Belanja Pegawai,Honorarium kegiatan resmi,0
2023-01-22,ACC_BPJS_NA_331,ACC_KEMENLU_011_292,5854732889.85,Belanja Pegawai,Honorarium kegiatan resmi,0
2023-06-22,ACC_KEMENHAN_012_343,ACC_KEMENDIKBUD_023_928,6506400967.33,Belanja Pegawai,Pembayaran THR,0
2023-07-10,ACC_BPS_054_439,ACC_BPJS_NA_555,54543166480.04,Belanja Subsidi,Subsidi bunga kredit program,0
2023-04-06,ACC_ESDM_020_890,ACC_KEMENHAN_012_669,34977790110.03,Belanja Modal,Pembangunan/rehabilitasi gedung,0
2023-06-22,ACC_KEMENHUB_022_887,ACC_KOMINFO_059_394,9832589143.55,Belanja Pembayaran Bunga Utang,Pembayaran kupon SUN,0
2023-11-15,ACC_KEMENDAG_090_261,ACC_POLRI_060_281,3065157772.13,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-10-05,ACC_KEMENKOPUKM_044_093,ACC_BRIN_124_959,7723180936.6,Belanja Barang,Pengadaan barang operasional,0
2023-04-11,ACC_BRIN_124_591,ACC_KEMENDAGRI_010_508,55985680290.49,Belanja Subsidi,Subsidi pupuk,0
2023-09-12,ACC_SOS_027_279,ACC_KEU_015_971,25944496960.09,Belanja Barang,Belanja ATK dan operasional kantor,0
2023-10-05,ACC_SOS_027_544,ACC_BPK_004_175,11198188278.66,Belanja Lain-lain,Belanja lainnya sesuai ketentuan,0
2023-03-26,ACC_PERT_018_988,ACC_KEMENHAN_012_948,28277553456.89,Belanja Pembayaran Bunga Utang,Pembayaran bunga SBN,0
2023-09-10,ACC_ESDM_020_271,ACC_KEMENAG_025_541,45182845481.96,Belanja Bantuan Sosial,Bansos tunai,0
